country date number_sequenced variant
Czechia 2021-02-15 256 Other
Czechia 2021-02-15 256 UNK
Czechia 2021-02-22 271 B.1.1.529
Czechia 2021-02-22 271 B.1.617.2
Czechia 2021-02-22 271 Other
Czechia 2021-02-22 271 UNK
Czechia 2021-03-01 232 B.1.1.529
Czechia 2021-03-01 232 B.1.617.2
Czechia 2021-03-01 232 Other
Czechia 2021-03-01 232 UNK
Czechia 2021-03-08 282 B.1.1.529
Czechia 2021-03-08 282 B.1.617.2
Czechia 2021-03-08 282 Other
Czechia 2021-03-08 282 UNK
Czechia 2021-03-15 275 B.1.1.529
Czechia 2021-03-15 275 B.1.617.2
Czechia 2021-03-15 275 Other
Czechia 2021-03-15 275 UNK
Czechia 2021-03-22 171 B.1.1.529
Czechia 2021-03-22 171 B.1.617.2
Czechia 2021-03-22 171 Other
Czechia 2021-03-22 171 UNK
Czechia 2021-03-29 204 B.1.1.529
Czechia 2021-03-29 204 B.1.617.2
Czechia 2021-03-29 204 Other
Czechia 2021-03-29 204 UNK
Czechia 2021-04-05 376 B.1.1.529
Czechia 2021-04-05 376 B.1.617.2
Czechia 2021-04-05 376 Other
Czechia 2021-04-05 376 UNK
Czechia 2021-04-12 259 B.1.1.529
Czechia 2021-04-12 259 B.1.617.2
Czechia 2021-04-12 259 Other
Czechia 2021-04-12 259 UNK
Czechia 2021-04-19 399 B.1.1.529
Czechia 2021-04-19 399 B.1.617.2
Czechia 2021-04-19 399 Other
Czechia 2021-04-19 399 UNK
Czechia 2021-04-26 381 B.1.1.529
Czechia 2021-04-26 381 B.1.617.2
Czechia 2021-04-26 381 Other
Czechia 2021-04-26 381 UNK
Czechia 2021-05-03 254 B.1.1.529
Czechia 2021-05-03 254 B.1.617.2
Czechia 2021-05-03 254 Other
Czechia 2021-05-03 254 UNK
Czechia 2021-05-10 304 B.1.1.529
Czechia 2021-05-10 304 B.1.617.2
Czechia 2021-05-10 304 Other
Czechia 2021-05-10 304 UNK
Czechia 2021-05-17 159 B.1.1.529
Czechia 2021-05-17 159 B.1.617.2
Czechia 2021-05-17 159 Other
Czechia 2021-05-17 159 UNK
Czechia 2021-05-24 118 B.1.1.529
Czechia 2021-05-24 118 B.1.617.2
Czechia 2021-05-24 118 Other
Czechia 2021-05-24 118 UNK
Czechia 2021-05-31 188 B.1.1.529
Czechia 2021-05-31 188 B.1.617.2
Czechia 2021-05-31 188 Other
Czechia 2021-05-31 188 UNK
Czechia 2021-06-07 200 B.1.1.529
Czechia 2021-06-07 200 B.1.617.2
Czechia 2021-06-07 200 Other
Czechia 2021-06-07 200 UNK
Czechia 2021-06-14 94 B.1.1.529
Czechia 2021-06-14 94 B.1.617.2
Czechia 2021-06-14 94 Other
Czechia 2021-06-14 94 UNK
Czechia 2021-06-21 126 B.1.1.529
Czechia 2021-06-21 126 B.1.617.2
Czechia 2021-06-21 126 Other
Czechia 2021-06-21 126 UNK
Czechia 2021-06-28 216 B.1.1.529
Czechia 2021-06-28 216 B.1.617.2
Czechia 2021-06-28 216 Other
Czechia 2021-06-28 216 UNK
Czechia 2021-07-05 286 B.1.1.529
Czechia 2021-07-05 286 B.1.617.2
Czechia 2021-07-05 286 Other
Czechia 2021-07-05 286 UNK
Czechia 2021-07-12 308 B.1.1.529
Czechia 2021-07-12 308 B.1.617.2
Czechia 2021-07-12 308 Other
Czechia 2021-07-12 308 UNK
Czechia 2021-07-19 221 B.1.1.529
Czechia 2021-07-19 221 B.1.617.2
Czechia 2021-07-19 221 Other
Czechia 2021-07-19 221 UNK
Czechia 2021-07-26 221 B.1.1.529
Czechia 2021-07-26 221 B.1.617.2
Czechia 2021-07-26 221 Other
Czechia 2021-07-26 221 UNK
Czechia 2021-08-02 346 B.1.1.529
Czechia 2021-08-02 346 B.1.617.2
Czechia 2021-08-02 346 Other
Czechia 2021-08-02 346 UNK
Czechia 2021-08-09 538 B.1.1.529
Czechia 2021-08-09 538 B.1.617.2
Czechia 2021-08-09 538 Other
Czechia 2021-08-09 538 UNK
Czechia 2021-08-16 337 B.1.1.529
Czechia 2021-08-16 337 B.1.617.2
Czechia 2021-08-16 337 Other
Czechia 2021-08-16 337 UNK
Czechia 2021-08-23 325 B.1.1.529
Czechia 2021-08-23 325 B.1.617.2
Czechia 2021-08-23 325 Other
Czechia 2021-08-23 325 UNK
Czechia 2021-08-30 520 B.1.1.529
Czechia 2021-08-30 520 B.1.617.2
Czechia 2021-08-30 520 Other
Czechia 2021-08-30 520 UNK
Czechia 2021-09-06 664 B.1.1.529
Czechia 2021-09-06 664 B.1.617.2
Czechia 2021-09-06 664 Other
Czechia 2021-09-06 664 UNK
Czechia 2021-09-13 719 B.1.1.529
Czechia 2021-09-13 719 B.1.617.2
Czechia 2021-09-13 719 Other
Czechia 2021-09-13 719 UNK
Czechia 2021-09-20 600 B.1.1.529
Czechia 2021-09-20 600 B.1.617.2
Czechia 2021-09-20 600 Other
Czechia 2021-09-20 600 UNK
Czechia 2021-09-27 784 B.1.1.529
Czechia 2021-09-27 784 B.1.617.2
Czechia 2021-09-27 784 Other
Czechia 2021-09-27 784 UNK
Czechia 2021-10-04 836 B.1.1.529
Czechia 2021-10-04 836 B.1.617.2
Czechia 2021-10-04 836 Other
Czechia 2021-10-04 836 UNK
Czechia 2021-10-11 934 B.1.1.529
Czechia 2021-10-11 934 B.1.617.2
Czechia 2021-10-11 934 Other
Czechia 2021-10-11 934 UNK
Czechia 2021-10-18 1215 B.1.1.529
Czechia 2021-10-18 1215 B.1.617.2
Czechia 2021-10-18 1215 Other
Czechia 2021-10-18 1215 UNK
Czechia 2021-10-25 1184 B.1.1.529
Czechia 2021-10-25 1184 B.1.617.2
Czechia 2021-10-25 1184 Other
Czechia 2021-10-25 1184 UNK
Czechia 2021-11-01 980 B.1.1.529
Czechia 2021-11-01 980 B.1.617.2
Czechia 2021-11-01 980 Other
Czechia 2021-11-01 980 UNK
Czechia 2021-11-08 690 B.1.1.529
Czechia 2021-11-08 690 B.1.617.2
Czechia 2021-11-08 690 Other
Czechia 2021-11-08 690 UNK
Czechia 2021-11-15 909 B.1.1.529
Czechia 2021-11-15 909 B.1.617.2
Czechia 2021-11-15 909 Other
Czechia 2021-11-15 909 UNK
Czechia 2021-11-22 1064 B.1.1.529
Czechia 2021-11-22 1064 B.1.617.2
Czechia 2021-11-22 1064 Other
Czechia 2021-11-22 1064 UNK
Czechia 2021-11-29 1156 B.1.1.529
Czechia 2021-11-29 1156 B.1.617.2
Czechia 2021-11-29 1156 Other
Czechia 2021-11-29 1156 UNK
Czechia 2021-12-06 1200 B.1.1.529
Czechia 2021-12-06 1200 B.1.617.2
Czechia 2021-12-06 1200 Other
Czechia 2021-12-06 1200 UNK
Czechia 2021-12-13 775 B.1.1.529
Czechia 2021-12-13 775 B.1.617.2
Czechia 2021-12-13 775 Other
Czechia 2021-12-13 775 UNK
Czechia 2021-12-20 623 B.1.1.529
Czechia 2021-12-20 623 B.1.617.2
Czechia 2021-12-20 623 Other
Czechia 2021-12-20 623 UNK
Czechia 2021-12-27 923 B.1.1.529
Czechia 2021-12-27 923 B.1.617.2
Czechia 2021-12-27 923 Other
Czechia 2021-12-27 923 UNK
Czechia 2022-01-03 1453 B.1.1.529
Czechia 2022-01-03 1453 B.1.617.2
Czechia 2022-01-03 1453 Other
Czechia 2022-01-03 1453 UNK
Czechia 2022-01-10 1151 B.1.1.529
Czechia 2022-01-10 1151 B.1.617.2
Czechia 2022-01-10 1151 Other
Czechia 2022-01-10 1151 UNK
Czechia 2022-01-17 1162 B.1.1.529
Czechia 2022-01-17 1162 B.1.617.2
Czechia 2022-01-17 1162 Other
Czechia 2022-01-17 1162 UNK
Czechia 2022-01-24 1062 B.1.1.529
Czechia 2022-01-24 1062 B.1.617.2
Czechia 2022-01-24 1062 Other
Czechia 2022-01-24 1062 UNK
Czechia 2022-01-31 956 B.1.1.529
Czechia 2022-01-31 956 B.1.617.2
Czechia 2022-01-31 956 Other
Czechia 2022-01-31 956 UNK
Czechia 2022-02-07 901 B.1.1.529
Czechia 2022-02-07 901 B.1.617.2
Czechia 2022-02-07 901 Other
Czechia 2022-02-07 901 UNK
Czechia 2022-02-14 1009 B.1.1.529
Czechia 2022-02-14 1009 B.1.617.2
Czechia 2022-02-14 1009 Other
Czechia 2022-02-14 1009 UNK
Czechia 2022-02-21 1142 B.1.1.529
Czechia 2022-02-21 1142 B.1.617.2
Czechia 2022-02-21 1142 Other
Czechia 2022-02-21 1142 UNK
Czechia 2022-02-28 909 B.1.1.529
Czechia 2022-02-28 909 B.1.617.2
Czechia 2022-02-28 909 Other
Czechia 2022-02-28 909 UNK
Czechia 2022-03-07 832 B.1.1.529
Czechia 2022-03-07 832 B.1.617.2
Czechia 2022-03-07 832 Other
Czechia 2022-03-07 832 UNK
Czechia 2022-03-14 328 B.1.1.529
Czechia 2022-03-14 328 B.1.617.2
Czechia 2022-03-14 328 Other
Czechia 2022-03-14 328 UNK
Czechia 2022-03-21 34 B.1.1.529
Czechia 2022-03-21 34 B.1.617.2
Czechia 2022-03-21 34 Other
Czechia 2022-03-21 34 UNK
Czechia 2020-02-17 2 Other
Czechia 2020-02-24 4 Other
Czechia 2020-03-02 16 Other
Czechia 2020-03-09 50 Other
Czechia 2020-03-16 72 Other
Czechia 2020-03-23 41 Other
Czechia 2020-03-30 20 Other
Czechia 2020-04-06 12 Other
Czechia 2020-04-13 8 Other
Czechia 2020-04-20 2 Other
Czechia 2020-04-27 4 Other
Czechia 2020-05-04 3 Other
Czechia 2020-05-11 6 Other
Czechia 2020-05-18 3 Other
Czechia 2020-05-25 1 Other
Czechia 2020-06-01 4 Other
Czechia 2020-06-08 5 Other
Czechia 2020-06-29 4 Other
Czechia 2020-07-06 5 Other
Czechia 2020-07-13 13 Other
Czechia 2020-07-20 11 Other
Czechia 2020-07-27 19 Other
Czechia 2020-08-03 7 Other
Czechia 2020-08-03 7 SGTF
Czechia 2020-08-10 6 Other
Czechia 2020-08-10 6 SGTF
Czechia 2020-08-17 5 Other
Czechia 2020-08-17 5 SGTF
Czechia 2020-08-24 6 Other
Czechia 2020-08-24 6 SGTF
Czechia 2020-08-31 3 Other
Czechia 2020-09-07 18 Other
Czechia 2020-09-07 18 SGTF
Czechia 2020-09-14 5 Other
Czechia 2020-09-14 5 SGTF
Czechia 2020-09-21 32 Other
Czechia 2020-09-21 32 SGTF
Czechia 2020-09-28 43 Other
Czechia 2020-09-28 43 SGTF
Czechia 2020-10-05 23 Other
Czechia 2020-10-05 23 SGTF
Czechia 2020-10-12 37 Other
Czechia 2020-10-12 37 SGTF
Czechia 2020-10-19 30 Other
Czechia 2020-10-19 30 SGTF
Czechia 2020-10-26 26 Other
Czechia 2020-10-26 26 SGTF
Czechia 2020-11-02 10 Other
Czechia 2020-11-02 10 SGTF
Czechia 2020-11-09 9 Other
Czechia 2020-11-09 9 SGTF
Czechia 2020-11-16 4 Other
Czechia 2020-11-16 4 SGTF
Czechia 2020-11-23 4 B.1.1.7
Czechia 2020-11-23 4 Other
Czechia 2020-11-30 8 B.1.1.7
Czechia 2020-11-30 8 Other
Czechia 2020-12-07 8 B.1.1.7
Czechia 2020-12-07 8 Other
Czechia 2020-12-14 7 B.1.1.7
Czechia 2020-12-14 7 Other
Czechia 2020-12-21 12 B.1.1.7
Czechia 2020-12-21 12 Other
Czechia 2021-01-04 208 B.1.1.7
Czechia 2021-01-04 208 Other
Czechia 2021-01-11 37 B.1.1.7
Czechia 2021-01-11 37 Other
Czechia 2021-01-18 60 B.1.1.7
Czechia 2021-01-18 60 Other
Czechia 2021-01-25 71 B.1.1.7
Czechia 2021-01-25 71 B.1.617.2
Czechia 2021-01-25 71 Other
Czechia 2021-02-01 308 B.1.1.7
Czechia 2021-02-01 308 Other
Czechia 2021-02-08 366 B.1.1.7
Czechia 2021-02-08 366 B.1.617.2
Czechia 2021-02-08 366 Other
Czechia 2021-02-15 254 B.1.1.7
Czechia 2021-02-15 254 B.1.351
Czechia 2021-02-15 254 Other
Czechia 2021-02-22 269 B.1.1.7
Czechia 2021-02-22 269 B.1.351
Czechia 2021-02-22 269 Other
Czechia 2021-03-01 228 B.1.1.7
Czechia 2021-03-01 228 B.1.351
Czechia 2021-03-01 228 B.1.617.2
Czechia 2021-03-01 228 Other
Czechia 2021-03-08 282 B.1.1.7
Czechia 2021-03-08 282 B.1.351
Czechia 2021-03-08 282 Other
Czechia 2021-03-15 272 B.1.1.7
Czechia 2021-03-15 272 B.1.1.7+E484K
Czechia 2021-03-15 272 B.1.351
Czechia 2021-03-15 272 Other
Czechia 2021-03-22 169 B.1.1.7
Czechia 2021-03-22 169 B.1.351
Czechia 2021-03-22 169 B.1.620
Czechia 2021-03-22 169 Other
Czechia 2021-03-29 204 B.1.1.7
Czechia 2021-03-29 204 B.1.351
Czechia 2021-03-29 204 Other
Czechia 2021-04-05 282 B.1.1.7
Czechia 2021-04-05 282 B.1.1.7+E484K
Czechia 2021-04-05 282 B.1.351
Czechia 2021-04-05 282 B.1.617.1
Czechia 2021-04-05 282 B.1.620
Czechia 2021-04-05 282 Other
Czechia 2021-04-12 256 B.1.1.7
Czechia 2021-04-12 256 B.1.1.7+E484K
Czechia 2021-04-12 256 B.1.617.1
Czechia 2021-04-12 256 B.1.620
Czechia 2021-04-12 256 Other
Czechia 2021-04-19 332 B.1.1.7
Czechia 2021-04-19 332 B.1.1.7+E484K
Czechia 2021-04-19 332 B.1.351
Czechia 2021-04-19 332 B.1.617.1
Czechia 2021-04-19 332 B.1.617.2
Czechia 2021-04-19 332 B.1.620
Czechia 2021-04-19 332 Other
Czechia 2021-04-19 332 P.1
Czechia 2021-04-26 364 B.1.1.7
Czechia 2021-04-26 364 B.1.1.7+E484K
Czechia 2021-04-26 364 B.1.351
Czechia 2021-04-26 364 B.1.617.2
Czechia 2021-04-26 364 Other
Czechia 2021-04-26 364 P.1
Czechia 2021-05-03 253 B.1.1.7
Czechia 2021-05-03 253 B.1.1.7+E484K
Czechia 2021-05-03 253 B.1.351
Czechia 2021-05-03 253 B.1.617.1
Czechia 2021-05-03 253 B.1.617.2
Czechia 2021-05-03 253 Other
Czechia 2021-05-03 253 P.1
Czechia 2021-05-10 299 B.1.1.7
Czechia 2021-05-10 299 B.1.351
Czechia 2021-05-10 299 B.1.617.2
Czechia 2021-05-10 299 Other
Czechia 2021-05-17 157 B.1.1.7
Czechia 2021-05-17 157 B.1.351
Czechia 2021-05-17 157 B.1.617.2
Czechia 2021-05-17 157 Other
Czechia 2021-05-17 157 P.1
Czechia 2021-05-24 117 B.1.1.7
Czechia 2021-05-24 117 B.1.617.2
Czechia 2021-05-24 117 Other
Czechia 2021-05-24 117 P.1
Czechia 2021-05-31 188 B.1.1.7
Czechia 2021-05-31 188 B.1.1.7+E484K
Czechia 2021-05-31 188 B.1.617.2
Czechia 2021-05-31 188 Other
Czechia 2021-05-31 188 P.1
Czechia 2021-06-07 199 B.1.1.7
Czechia 2021-06-07 199 B.1.1.7+E484K
Czechia 2021-06-07 199 B.1.351
Czechia 2021-06-07 199 B.1.617.2
Czechia 2021-06-07 199 B.1.620
Czechia 2021-06-07 199 Other
Czechia 2021-06-07 199 P.1
Czechia 2021-06-14 94 B.1.1.7
Czechia 2021-06-14 94 B.1.617.2
Czechia 2021-06-14 94 Other
Czechia 2021-06-14 94 P.1
Czechia 2021-06-21 124 B.1.1.7
Czechia 2021-06-21 124 B.1.1.7+E484K
Czechia 2021-06-21 124 B.1.617.2
Czechia 2021-06-21 124 Other
Czechia 2021-06-21 124 P.1
Czechia 2021-06-28 198 B.1.1.7
Czechia 2021-06-28 198 B.1.351
Czechia 2021-06-28 198 B.1.617.2
Czechia 2021-06-28 198 Other
Czechia 2021-07-05 252 B.1.1.7
Czechia 2021-07-05 252 B.1.525
Czechia 2021-07-05 252 B.1.617.2
Czechia 2021-07-05 252 Other
Czechia 2021-07-12 303 B.1.1.7
Czechia 2021-07-12 303 B.1.617.1
Czechia 2021-07-12 303 B.1.617.2
Czechia 2021-07-12 303 Other
Czechia 2021-07-19 220 B.1.1.7
Czechia 2021-07-19 220 B.1.351
Czechia 2021-07-19 220 B.1.617.2
Czechia 2021-07-19 220 Other
Czechia 2021-07-26 220 B.1.617.2
Czechia 2021-07-26 220 Other
Czechia 2021-08-02 346 B.1.1.7
Czechia 2021-08-02 346 B.1.351
Czechia 2021-08-02 346 B.1.617.2
Czechia 2021-08-02 346 Other
Czechia 2021-08-09 339 B.1.351
Czechia 2021-08-09 339 B.1.617.2
Czechia 2021-08-09 339 Other
Czechia 2021-08-16 283 B.1.617.2
Czechia 2021-08-16 283 Other
Czechia 2021-08-23 287 B.1.617.2
Czechia 2021-08-23 287 Other
Czechia 2021-08-30 457 B.1.351
Czechia 2021-08-30 457 B.1.617.2
Czechia 2021-08-30 457 C.37
Czechia 2021-08-30 457 Other
Czechia 2021-09-06 577 B.1.617.2
Czechia 2021-09-06 577 Other
Czechia 2021-09-13 624 B.1.617.2
Czechia 2021-09-13 624 Other
Czechia 2021-09-20 382 B.1.617.2
Czechia 2021-09-20 382 Other
Czechia 2021-09-27 396 B.1.617.2
Czechia 2021-09-27 396 Other
Czechia 2021-10-04 283 B.1.617.2
Czechia 2021-10-04 283 Other
Czechia 2021-10-11 271 B.1.617.2
Czechia 2021-10-11 271 Other
Czechia 2021-10-18 271 B.1.617.2
Czechia 2021-10-18 271 Other
Czechia 2021-10-25 16 Other
Denmark 2019-12-30 0 B.1.1.529
Denmark 2019-12-30 0 B.1.617.2
Denmark 2019-12-30 0 Other
Denmark 2019-12-30 0 UNK
Denmark 2020-01-06 0 B.1.1.529
Denmark 2020-01-06 0 B.1.617.2
Denmark 2020-01-06 0 Other
Denmark 2020-01-06 0 UNK
Denmark 2020-01-13 0 B.1.1.529
Denmark 2020-01-13 0 B.1.617.2
Denmark 2020-01-13 0 Other
Denmark 2020-01-13 0 UNK
Denmark 2020-01-20 0 B.1.1.529
Denmark 2020-01-20 0 B.1.617.2
Denmark 2020-01-20 0 Other
Denmark 2020-01-20 0 UNK
Denmark 2020-01-27 0 B.1.1.529
Denmark 2020-01-27 0 B.1.617.2
Denmark 2020-01-27 0 Other
Denmark 2020-01-27 0 UNK
Denmark 2020-02-03 0 B.1.1.529
Denmark 2020-02-03 0 B.1.617.2
Denmark 2020-02-03 0 Other
Denmark 2020-02-03 0 UNK
Denmark 2020-02-10 0 B.1.1.529
Denmark 2020-02-10 0 B.1.617.2
Denmark 2020-02-10 0 Other
Denmark 2020-02-10 0 UNK
Denmark 2020-02-17 0 B.1.1.529
Denmark 2020-02-17 0 B.1.617.2
Denmark 2020-02-17 0 Other
Denmark 2020-02-17 0 UNK
Denmark 2020-02-24 3 B.1.1.529
Denmark 2020-02-24 3 B.1.617.2
Denmark 2020-02-24 3 Other
Denmark 2020-02-24 3 UNK
Denmark 2020-03-02 49 B.1.1.529
Denmark 2020-03-02 49 B.1.617.2
Denmark 2020-03-02 49 Other
Denmark 2020-03-02 49 UNK
Denmark 2020-03-09 406 B.1.1.529
Denmark 2020-03-09 406 B.1.617.2
Denmark 2020-03-09 406 Other
Denmark 2020-03-09 406 UNK
Denmark 2020-03-16 167 B.1.1.529
Denmark 2020-03-16 167 B.1.617.2
Denmark 2020-03-16 167 Other
Denmark 2020-03-16 167 UNK
Denmark 2020-03-23 287 B.1.1.529
Denmark 2020-03-23 287 B.1.617.2
Denmark 2020-03-23 287 Other
Denmark 2020-03-23 287 UNK
Denmark 2020-03-30 211 B.1.1.529
Denmark 2020-03-30 211 B.1.617.2
Denmark 2020-03-30 211 Other
Denmark 2020-03-30 211 UNK
Denmark 2020-04-06 59 B.1.1.529
Denmark 2020-04-06 59 B.1.617.2
Denmark 2020-04-06 59 Other
Denmark 2020-04-06 59 UNK
Denmark 2020-04-13 101 B.1.1.529
Denmark 2020-04-13 101 B.1.617.2
Denmark 2020-04-13 101 Other
Denmark 2020-04-13 101 UNK
Denmark 2020-04-20 156 B.1.1.529
Denmark 2020-04-20 156 B.1.617.2
Denmark 2020-04-20 156 Other
Denmark 2020-04-20 156 UNK
Denmark 2020-04-27 79 B.1.1.529
Denmark 2020-04-27 79 B.1.617.2
Denmark 2020-04-27 79 Other
Denmark 2020-04-27 79 UNK
Denmark 2020-05-04 76 B.1.1.529
Denmark 2020-05-04 76 B.1.617.2
Denmark 2020-05-04 76 Other
Denmark 2020-05-04 76 UNK
Denmark 2020-05-11 76 B.1.1.529
Denmark 2020-05-11 76 B.1.617.2
Denmark 2020-05-11 76 Other
Denmark 2020-05-11 76 UNK
Denmark 2020-05-18 60 B.1.1.529
Denmark 2020-05-18 60 B.1.617.2
Denmark 2020-05-18 60 Other
Denmark 2020-05-18 60 UNK
Denmark 2020-05-25 65 B.1.1.529
Denmark 2020-05-25 65 B.1.617.2
Denmark 2020-05-25 65 Other
Denmark 2020-05-25 65 UNK
Denmark 2020-06-01 57 B.1.1.529
Denmark 2020-06-01 57 B.1.617.2
Denmark 2020-06-01 57 Other
Denmark 2020-06-01 57 UNK
Denmark 2020-06-08 99 B.1.1.529
Denmark 2020-06-08 99 B.1.617.2
Denmark 2020-06-08 99 Other
Denmark 2020-06-08 99 UNK
Denmark 2020-06-15 70 B.1.1.529
Denmark 2020-06-15 70 B.1.617.2
Denmark 2020-06-15 70 Other
Denmark 2020-06-15 70 UNK
Denmark 2020-06-22 35 B.1.1.529
Denmark 2020-06-22 35 B.1.617.2
Denmark 2020-06-22 35 Other
Denmark 2020-06-22 35 UNK
Denmark 2020-06-29 25 B.1.1.529
Denmark 2020-06-29 25 B.1.617.2
Denmark 2020-06-29 25 Other
Denmark 2020-06-29 25 UNK
Denmark 2020-07-06 33 B.1.1.529
Denmark 2020-07-06 33 B.1.617.2
Denmark 2020-07-06 33 Other
Denmark 2020-07-06 33 UNK
Denmark 2020-07-13 67 B.1.1.529
Denmark 2020-07-13 67 B.1.617.2
Denmark 2020-07-13 67 Other
Denmark 2020-07-13 67 UNK
Denmark 2020-07-20 75 B.1.1.529
Denmark 2020-07-20 75 B.1.617.2
Denmark 2020-07-20 75 Other
Denmark 2020-07-20 75 UNK
Denmark 2020-07-27 77 B.1.1.529
Denmark 2020-07-27 77 B.1.617.2
Denmark 2020-07-27 77 Other
Denmark 2020-07-27 77 UNK
Denmark 2020-08-03 35 B.1.1.529
Denmark 2020-08-03 35 B.1.617.2
Denmark 2020-08-03 35 Other
Denmark 2020-08-03 35 UNK
Denmark 2020-08-10 402 B.1.1.529
Denmark 2020-08-10 402 B.1.617.2
Denmark 2020-08-10 402 Other
Denmark 2020-08-10 402 UNK
Denmark 2020-08-17 305 B.1.1.529
Denmark 2020-08-17 305 B.1.617.2
Denmark 2020-08-17 305 Other
Denmark 2020-08-17 305 UNK
Denmark 2020-08-24 289 B.1.1.529
Denmark 2020-08-24 289 B.1.617.2
Denmark 2020-08-24 289 Other
Denmark 2020-08-24 289 UNK
Denmark 2020-08-31 710 B.1.1.529
Denmark 2020-08-31 710 B.1.617.2
Denmark 2020-08-31 710 Other
Denmark 2020-08-31 710 UNK
Denmark 2020-09-07 269 B.1.1.529
Denmark 2020-09-07 269 B.1.617.2
Denmark 2020-09-07 269 Other
Denmark 2020-09-07 269 UNK
Denmark 2020-09-14 774 B.1.1.529
Denmark 2020-09-14 774 B.1.617.2
Denmark 2020-09-14 774 Other
Denmark 2020-09-14 774 UNK
Denmark 2020-09-21 870 B.1.1.529
Denmark 2020-09-21 870 B.1.617.2
Denmark 2020-09-21 870 Other
Denmark 2020-09-21 870 UNK
Denmark 2020-09-28 438 B.1.1.529
Denmark 2020-09-28 438 B.1.617.2
Denmark 2020-09-28 438 Other
Denmark 2020-09-28 438 UNK
Denmark 2020-10-05 397 B.1.1.529
Denmark 2020-10-05 397 B.1.617.2
Denmark 2020-10-05 397 Other
Denmark 2020-10-05 397 UNK
Denmark 2020-10-12 1155 B.1.1.529
Denmark 2020-10-12 1155 B.1.617.2
Denmark 2020-10-12 1155 Other
Denmark 2020-10-12 1155 UNK
Denmark 2020-10-19 399 B.1.1.529
Denmark 2020-10-19 399 B.1.617.2
Denmark 2020-10-19 399 Other
Denmark 2020-10-19 399 UNK
Denmark 2020-10-26 1495 B.1.1.529
Denmark 2020-10-26 1495 B.1.617.2
Denmark 2020-10-26 1495 Other
Denmark 2020-10-26 1495 UNK
Denmark 2020-11-02 1572 B.1.1.529
Denmark 2020-11-02 1572 B.1.617.2
Denmark 2020-11-02 1572 Other
Denmark 2020-11-02 1572 UNK
Denmark 2020-11-09 1309 B.1.1.529
Denmark 2020-11-09 1309 B.1.617.2
Denmark 2020-11-09 1309 Other
Denmark 2020-11-09 1309 UNK
Denmark 2020-11-16 1856 B.1.1.529
Denmark 2020-11-16 1856 B.1.617.2
Denmark 2020-11-16 1856 Other
Denmark 2020-11-16 1856 UNK
Denmark 2020-11-23 2202 B.1.1.529
Denmark 2020-11-23 2202 B.1.617.2
Denmark 2020-11-23 2202 Other
Denmark 2020-11-23 2202 UNK
Denmark 2020-11-30 2858 B.1.1.529
Denmark 2020-11-30 2858 B.1.617.2
Denmark 2020-11-30 2858 Other
Denmark 2020-11-30 2858 UNK
Denmark 2020-12-07 4302 B.1.1.529
Denmark 2020-12-07 4302 B.1.617.2
Denmark 2020-12-07 4302 Other
Denmark 2020-12-07 4302 UNK
Denmark 2020-12-14 5019 B.1.1.529
Denmark 2020-12-14 5019 B.1.617.2
Denmark 2020-12-14 5019 Other
Denmark 2020-12-14 5019 UNK
Denmark 2020-12-21 3694 B.1.1.529
Denmark 2020-12-21 3694 B.1.617.2
Denmark 2020-12-21 3694 Other
Denmark 2020-12-21 3694 UNK
Denmark 2020-12-28 3992 B.1.1.529
Denmark 2020-12-28 3992 B.1.617.2
Denmark 2020-12-28 3992 Other
Denmark 2020-12-28 3992 UNK
Denmark 2021-01-04 4145 B.1.1.529
Denmark 2021-01-04 4145 B.1.617.2
Denmark 2021-01-04 4145 Other
Denmark 2021-01-04 4145 UNK
Denmark 2021-01-11 4391 B.1.1.529
Denmark 2021-01-11 4391 B.1.617.2
Denmark 2021-01-11 4391 Other
Denmark 2021-01-11 4391 UNK
Denmark 2021-01-18 3717 B.1.1.529
Denmark 2021-01-18 3717 B.1.617.2
Denmark 2021-01-18 3717 Other
Denmark 2021-01-18 3717 UNK
Denmark 2021-01-25 2549 B.1.1.529
Denmark 2021-01-25 2549 B.1.617.2
Denmark 2021-01-25 2549 Other
Denmark 2021-01-25 2549 UNK
Denmark 2021-02-01 2220 B.1.1.529
Denmark 2021-02-01 2220 B.1.617.2
Denmark 2021-02-01 2220 Other
Denmark 2021-02-01 2220 UNK
Denmark 2021-02-08 1973 B.1.1.529
Denmark 2021-02-08 1973 B.1.617.2
Denmark 2021-02-08 1973 Other
Denmark 2021-02-08 1973 UNK
Denmark 2021-02-15 2415 B.1.1.529
Denmark 2021-02-15 2415 B.1.617.2
Denmark 2021-02-15 2415 Other
Denmark 2021-02-15 2415 UNK
Denmark 2021-02-22 2677 B.1.1.529
Denmark 2021-02-22 2677 B.1.617.2
Denmark 2021-02-22 2677 Other
Denmark 2021-02-22 2677 UNK
Denmark 2021-03-01 2694 B.1.1.529
Denmark 2021-03-01 2694 B.1.617.2
Denmark 2021-03-01 2694 Other
Denmark 2021-03-01 2694 UNK
Denmark 2021-03-08 2973 B.1.1.529
Denmark 2021-03-08 2973 B.1.617.2
Denmark 2021-03-08 2973 Other
Denmark 2021-03-08 2973 UNK
Denmark 2021-03-15 3378 B.1.1.529
Denmark 2021-03-15 3378 B.1.617.2
Denmark 2021-03-15 3378 Other
Denmark 2021-03-15 3378 UNK
Denmark 2021-03-22 3718 B.1.1.529
Denmark 2021-03-22 3718 B.1.617.2
